de	ADP	de
de	ADP	de
un	DET	un
qu'	SCONJ	que
désigner	VERB	désigner
dont	PRON	dont
tout	ADV	tout
les	PRON	le
Mercredi	NOUN	mercredi
présent	NOUN	présent
lui	PRON	lui
mon	DET	mon
réagir	VERB	réagir
la	DET	le
Morton	PROPN	Morton
bon	ADJ	bon
Une	DET	un
noms	NOUN	nom
aux	ADP	à
sens	NOUN	sens
comme	ADP	comme
trois	NUM	trois
de	ADP	de
enfin	ADV	enfin
prit	VERB	prendre
avait	AUX	avoir
transition	NOUN	transition
une	DET	un
donnes	NOUN	donne
ont	AUX	avoir
enceinte	NOUN	enceinte
une	DET	un
une	DET	un
Ophelia	NOUN	ophelia
revenir	VERB	revenir
des	ADP	de
sur	ADP	sur
tapis	NOUN	tapis
fait	NOUN	fait
raison	NOUN	raison
totale	ADJ	total
îles	NOUN	île
verres	NOUN	verre
des	ADP	de
avaient	AUX	avoir
ne	ADV	ne
traceraient	VERB	tracer
avec	ADP	avec
échangions	VERB	échanger
la	DET	le
les	DET	le
par	ADP	par
rentres	NOUN	rentre
Cela	PRON	cela
Que	ADV	que
mes	DET	mon
je	PRON	je
lui	PRON	lui
Dieu	PROPN	Dieu
premier	ADJ	premier
Je	PRON	je
ses	DET	son
Pas	ADV	pas
Les	DET	le
fois	NOUN	fois
la	DET	le
lequel	PRON	lequel
Qu'	PRON	qu'
Ça	CCONJ	ça
Et	CCONJ	et
Pluton	NOUN	pluton
quelques	DET	quelque
un	DET	un
sais	VERB	savoir
Pastrée	ADJ	pastré
facile	ADJ	facile
de	ADP	de
parce	SCONJ	parce
au	ADP	au
êtes	VERB	être
ton	ADJ	ton
ans	NOUN	an
accepta	ADJ	accepta
quelques	DET	quelque
Ela	PROPN	Ela
est	VERB	être
nom	NOUN	nom
trop	ADV	trop
dans	ADP	dans
majorité	NOUN	majorité
aimerais	VERB	aimer
Ce	DET	ce
de	ADP	de
tassée	VERB	tasser
bientôt	ADV	bientôt
résistantes	VERB	résister
émerveillait	VERB	émerveiller
couper	VERB	couper
une	DET	un
disant	VERB	dire
Art	PROPN	Art
et	CCONJ	et
ce	PRON	ce
au	ADP	au
Elle	PRON	lui
marche	NOUN	marche
un	DET	un
partie	NOUN	partie
passerelle	ADJ	passerell
on	PRON	on
radios	NOUN	radio
chômait	VERB	chômer
ce	DET	ce
pas	ADV	pas
son	DET	son
me	PRON	me
pensais	VERB	penser
dans	ADP	dans
ça	PRON	cela
me	PRON	me
disparaître	NOUN	disparaître
nettement	ADV	nettement
ouvrir	VERB	ouvrir
Parker	ADV	parker
pareil	ADJ	pareil
incessants	ADJ	incessant
que	SCONJ	que
nature	NOUN	nature
ils	PRON	il
Je	PRON	je
souvent	ADV	souvent
sans	ADP	sans
capacités	NOUN	capacité
qu'	PRON	qu'
maison	NOUN	maison
foulé	VERB	fouler
Maquignon	PROPN	Maquignon
Si	SCONJ	si
langue	NOUN	langue
soudé	ADJ	souder
Puis	CCONJ	puis
je	PRON	je
de	ADP	de
elle-même	PRON	lui-même
parler	VERB	parler
savoir	VERB	savoir
est	AUX	être
le	DET	le
gauche	ADJ	gauche
dans	ADP	dans
de	ADP	de
officier	NOUN	officier
atteints	VERB	atteindre
tatouer	VERB	tatouer
la	DET	le
également	ADV	également
et	CCONJ	et
cinq	NUM	cinq
quête	NOUN	quête
peuvent	VERB	pouvoir
moi	PRON	moi
756	NUM	756
poids	NOUN	poids
le	DET	le
de	ADP	de
long	NOUN	long
chanson	NOUN	chanson
avait	AUX	avoir
longtemps	ADV	longtemps
Château-neuf	PROPN	Château-neuf
Et	CCONJ	et
journal	NOUN	journal
des	ADP	de
notre	DET	notre
spectateurs	NOUN	spectateur
nos	DET	notre
lui	PRON	lui
commanditaires	NOUN	commanditaire
ces	DET	ce
Il	PRON	il
tanière	ADJ	tanièr
sentiments	NOUN	sentiment
naître	ADJ	naîtr
juillet	NOUN	juillet
pouvoir	VERB	pouvoir
vue	NOUN	vue
de	ADP	de
Il	PRON	il
classeurs	NOUN	classeur
associant	VERB	associer
que	SCONJ	que
le	DET	le
Ses	DET	son
intriguait	VERB	intriguer
température	NOUN	température
la	DET	le
encore	ADV	encore
autres	ADJ	autre
yeux	NOUN	oeil
gardais	VERB	garder
et	CCONJ	et
cette	DET	ce
aussi	ADV	aussi
avait	VERB	avoir
fauteuil	NOUN	fauteuil
le	PRON	le
massifs	NOUN	massif
plus	ADV	plus
laquelle	PRON	lequel
est	AUX	être
leur	DET	leur
foudre	NOUN	foudre
le	DET	le
préserver	VERB	préserver
grinça	ADJ	grinça
tailler	VERB	tailler
des	ADP	de
Sa	DET	son
elle	PRON	lui
homme	NOUN	homme
ne	ADV	ne
objecta	NOUN	objecta
la	DET	le
de	ADP	de
au	ADP	au
dans	ADP	dans
constater	VERB	constater
la	DET	le
ceci	PRON	ceci
avait	AUX	avoir
Mais	CCONJ	mais
derrière	ADP	derrière
que	SCONJ	que
de	ADP	de
garde	NOUN	garde
remettre	VERB	remettre
exactement	VERB	exactemer
Je	PRON	je
Dennis	PROPN	Dennis
Gregory	NOUN	gregory
Lisons	NOUN	lison
entendais	VERB	entendre
revoir	VERB	revoir
avaient	AUX	avoir
libre	ADJ	libre
vos	DET	votre
mais	CCONJ	mais
ensuite	ADV	ensuite
extrémité	NOUN	extrémité
la	DET	le
quelqu'	SCONJ	quelqu'
nous	PRON	nous
les	DET	le
marquis	NOUN	marquis
très	ADV	très
tendresse	NOUN	tendresse
part	NOUN	part
Mais	CCONJ	mais
mère	NOUN	mère
Ce	PRON	ce
une	DET	un
pont	NOUN	pont
la	DET	le
Susan	PROPN	Susan
était	AUX	être
le	DET	le
conscience	NOUN	conscience
sa	DET	son
Nom	NOUN	nom
cœur	NOUN	cœur
Daquin	PROPN	Daquin
sur	ADP	sur
Le	DET	le
Les	DET	le
Cette	DET	ce
contraire	NOUN	contraire
soupçon	NOUN	soupçon
Non	ADV	non
avait	AUX	avoir
as	PRON	as
leurs	DET	leur
Lawrence	NOUN	lawrence
spasmodique	ADJ	spasmodique
moins	ADV	moins
sur	ADP	sur
seul	ADJ	seul
était	AUX	être
ici	NOUN	ici
implicite	ADJ	implicite
ouvrant	VERB	ouvrir
une	DET	un
en	ADP	en
dormir	NOUN	dormir
les	DET	le
intérieur	NOUN	intérieur
emmerdes	NOUN	emmerde
est	AUX	être
illusoire	NOUN	illusoire
et	CCONJ	et
est	AUX	être
sa	DET	son
revient	VERB	revenir
sa	DET	son
que	SCONJ	que
de	ADP	de
avouait	VERB	avouer
de	ADP	de
Leurs	DET	leur
Mais	CCONJ	mais
avait	AUX	avoir
américaines	ADJ	américain
de	ADP	de
de	ADP	de
sous	ADP	sous
le	DET	le
allant	VERB	aller
arme	NOUN	arme
de	ADP	de
plusieurs	DET	plusieurs
pas	ADV	pas
tout	ADV	tout
Merci	NOUN	merci
part	NOUN	part
vie	NOUN	vie
avait	VERB	avoir
avait	AUX	avoir
aussi	ADV	aussi
jour	NOUN	jour
regarda	NOUN	regarda
même	ADV	même
sans	ADP	sans
certaine	NOUN	certaine
peu	ADV	peu
je	PRON	je
sait	VERB	savoir
aiguillonner	VERB	aiguillonner
avait	AUX	avoir
Malgré	ADP	malgré
taisez	VERB	taire
bleu	ADJ	bleu
dernière	ADJ	dernier
capable	ADJ	capable
oui	NOUN	oui
blanche	ADJ	blanc
manifestation	NOUN	manifestation
longtemps	ADV	longtemps
guerre	NOUN	guerre
le	DET	le
mais	CCONJ	mais
adresseraient	VERB	adresser
pour	ADP	pour
il	PRON	il
paralysée	VERB	paralyser
ils	PRON	il
couverture	NOUN	couverture
Pourquoi	ADV	pourquoi
surpris	NOUN	surpri
les	DET	le
sa	DET	son
et	CCONJ	et
qu'	SCONJ	que
que	SCONJ	que
après	ADP	après
brisé	VERB	briser
pour	ADP	pour
Pas	ADV	pas
forgeron	ADJ	forgeron
au	ADP	au
ne	ADV	ne
se	PRON	se
voler	VERB	voler
frémissait	VERB	frémir
résultat	NOUN	résultat
quelques	DET	quelque
homme	NOUN	homme
nièce	NOUN	nièce
troublé	VERB	troubler
que	SCONJ	que
endroit	NOUN	endroit
ennemi	NOUN	ennemi
raconter	VERB	raconter
dans	ADP	dans
Coudrier	PROPN	Coudrier
plus	ADV	plus
Sophie	PROPN	Sophie
Craney	PROPN	Craney
air	NOUN	air
es	NUM	être
exactement	ADV	exactement
vois	VERB	voir
sept	NUM	sept
que	PRON	que
dans	ADP	dans
brûlé	VERB	brûler
est	VERB	être
Knackbusch	PROPN	Knackbusch
revint	VERB	revenir
redoutés	NOUN	redouté
commis	VERB	commettre
Pompéi	PROPN	Pompéi
refusé	VERB	refuser
images	NOUN	image
droite	NOUN	droite
bien	ADV	bien
secouer	VERB	secouer
électroencéphalogramme	NOUN	électroencéphalogramme
ses	DET	son
Marion	NOUN	marion
les	DET	le
la	DET	le
Carpentras	PROPN	Carpentras
animer	VERB	animer
en	ADP	en
les	DET	le
il	PRON	il
vendait	VERB	vendre
sa	DET	son
cela	PRON	cela
qui	PRON	qui
juste	ADV	juste
sang	NOUN	sang
un	DET	un
des	DET	un
couloir	VERB	couloir
me	PRON	me
dont	PRON	dont
Le	DET	le
pas	ADV	pas
la	DET	le
du	ADP	de
dans	ADP	dans
parvenait	VERB	parvenir
les	DET	le
quoi	NOUN	quoi
lui	PRON	lui
soucier	VERB	soucier
car	CCONJ	car
leur	DET	leur
elle	PRON	lui
est	AUX	être
expression	NOUN	expression
cette	DET	ce
un	DET	un
Ce	DET	ce
est	AUX	être
je	PRON	je
sais	NOUN	sai
avait	AUX	avoir
panique	NOUN	panique
écho	NOUN	écho
fallait	VERB	falloir
ailleurs	ADV	ailleurs
et	CCONJ	et
hésita	VERB	hésiter
Qu'	PRON	qu'
et	CCONJ	et
que	SCONJ	que
je	PRON	je
funeste	NOUN	funeste
balle	NOUN	balle
embrassa	VERB	embrasser
la	DET	le
en	ADP	en
humaines	ADJ	humain
Il	PRON	il
va	VERB	aller
pour	ADP	pour
pressé	VERB	presser
de	ADP	de
voiture	NOUN	voiture
les	DET	le
la	DET	le
hocha	ADJ	hocha
sont	AUX	être
fauteuils	NOUN	fauteuil
Et	CCONJ	et
oui	NOUN	oui
la	PRON	le
Risa	PROPN	Risa
se	PRON	se
histoire	NOUN	histoire
répondit	NOUN	répondit
dieu	NOUN	dieu
schistes	NOUN	schiste
ait	AUX	avoir
les	DET	le
sa	DET	son
de	ADP	de
joie	NOUN	joie
de	ADP	de
Olivier	NOUN	olivier
fin	NOUN	fin
qui	PRON	qui
gaz	NOUN	gaz
29	NUM	29
fait	NOUN	fait
Alors	ADV	alors
ce	PRON	ce
de	ADP	de
de	ADP	de
358	NUM	358
fameuse	ADJ	fameux
bleu	NOUN	bleu
Je	PRON	je
était	AUX	être
Oh	PROPN	Oh
anéantie	VERB	anéantir
de	ADP	de
les	DET	le
par	ADP	par
Evitez	NOUN	evitez
dents	NOUN	dent
les	DET	le
Vous	PRON	vous
il	PRON	il
de	ADP	de
ans	NOUN	an
Kitty	PROPN	Kitty
ses	DET	son
dispositions	NOUN	disposition
se	PRON	se
Bone	NOUN	bone
les	DET	le
chez	ADP	chez
après	ADP	après
autres	ADJ	autre
Je	PRON	je
du	ADP	de
avait	AUX	avoir
révélés	VERB	révéler
se	PRON	se
avait	AUX	avoir
matin	NOUN	matin
chèque	ADJ	chèqu
moi	PRON	moi
Hard	PROPN	Hard
tard	ADV	tard
monde	NOUN	monde
du	ADP	de
de	ADP	de
se	PRON	se
Ça	PRON	cela
nam	NOUN	nam
étaient	AUX	être
petits	ADJ	petit
intérieur	NOUN	intérieur
De	ADP	de
Des	DET	un
Grand-père	NOUN	grand-père
lumière	NOUN	lumière
il	PRON	il
avez	VERB	avoir
hélice	NOUN	hélice
rencontrai	VERB	rencontrer
me	PRON	me
est	AUX	être
nous	PRON	nous
Tu	ADP	tu
Quand	SCONJ	quand
payer	VERB	payer
sorte	NOUN	sorte
Scott	PROPN	Scott
opposés	VERB	opposer
la	DET	le
que	SCONJ	que
prononçait	VERB	prononcer
pièces	NOUN	pièce
ça	PRON	cela
Il	PRON	il
plus	ADV	plus
même	ADV	même
deux	NUM	deux
Marylou	PROPN	Marylou
nuages	NOUN	nuage
laquelle	PRON	lequel
Vous	PRON	vous
la	DET	le
sueur	NOUN	sueur
la	DET	le
de	ADP	de
que	SCONJ	que
instinct	NOUN	instinct
une	DET	un
leur	DET	leur
infrangible	ADJ	infrangible
le	DET	le
les	DET	le
toute	ADJ	tout
arrière	NOUN	arrière
où	PRON	où
raviver	VERB	raviver
frappait	VERB	frapper
moins	ADV	moins
façon	NOUN	façon
mère	NOUN	mère
fort	ADV	fort
Iru	PROPN	Iru
des	DET	un
domestique	NOUN	domestique
de	ADP	de
le	DET	le
se	PRON	se
je	PRON	je
avant	ADV	avant
se	PRON	se
toujours	ADV	toujours
faisait	VERB	faire
quelques-uns	PRON	quelques-uns
même	ADJ	même
le	DET	le
de	ADP	de
un	DET	un
au	ADP	au
faire	VERB	faire
arranger	VERB	arranger
main	NOUN	main
Elle	PRON	lui
tout	PRON	tout
trois	NUM	trois
la	DET	le
La	DET	le
auparavant	ADV	auparavant
après	ADP	après
cesse	VERB	cesse
écarta	ADJ	écarta
identité	NOUN	identité
en	PRON	en
un	DET	un
ce	DET	ce
les	DET	le
Saint-Laurent	PROPN	Saint-Laurent
Si	SCONJ	si
vaisseaux	NOUN	vaisseau
ce	PRON	ce
tel	ADJ	tel
che	NOUN	che
cochon	NOUN	cochon
fois	NOUN	fois
réponses	NOUN	réponse
de	ADP	de
Imprimerie	PROPN	Imprimerie
les	DET	le
surpassez	VERB	surpasser
personne	NOUN	personne
dans	ADP	dans
libérés	VERB	libérer
Une	DET	un
la	DET	le
sa	DET	son
Son	DET	son
puis	CCONJ	puis
décrocha	VERB	décrocher
exaspéré	NOUN	exaspéré
était	AUX	être
il	PRON	il
également	ADV	également
elle	PRON	lui
de	ADP	de
essence	NOUN	essence
plants	NOUN	plant
premier	ADJ	premier
